thread_id,topic
6935335688.0,"(0.22088537065519148, 0.014467852306361743, 0.3121761385418361, 0.005776792365373548, 0.390416415451136, 0.05627743068010115)"
6935381026.0,"(0.09592547014936298, 0.16775338745598342, 0.005988187262018492, 0.2790989382580118, 0.36565154575096387, 0.08558247112365952)"
6935498822.0,"(0.06017622464023731, 0.3163316658790256, 4.070302380489944e-08, 0.01097084960852728, 0.4297850959650926, 0.1827361232040934)"
6935597875.0,"(0.13844913950582283, 0.09576818963194533, 0.010907804623896514, 0.08153307329583387, 0.46713295426291424, 0.2062088386795873)"
6935666827.0,"(0.38169156524323117, 0.017256389198809646, 0.006120760771554142, 0.015544865435296268, 0.42627582713843043, 0.1531105922126785)"
6935675862.0,"(0.1382537885353084, 0.15873537551384573, 0.018062089920460597, 0.06582247027574006, 0.06084583760618638, 0.5582804381484587)"
6936244834.0,"(0.23899930672208192, 0.056323361074832254, 0.023293025222388124, 0.10738872877236229, 0.35058337893996916, 0.22341219926836625)"
6936321901.0,"(0.05039685429636188, 0.1812321076672328, 3.0408937524686886e-05, 0.37771690385556994, 0.11872931417093063, 0.27189441107238005)"
6936482793.0,"(0.1432081489268277, 0.13435148464720864, 1.2047000317233479e-07, 0.006736907796993784, 0.46345863926451314, 0.2522446988944535)"
6936524497.0,"(0.16474124867335532, 0.07806120331099682, 0.000516817260253206, 0.060370915933294425, 0.4378680205134105, 0.25844179430868974)"
6936560974.0,"(0.03611070083028554, 0.1384012345905178, 0.0012883384814838703, 0.00019717876264842754, 0.7078642179378107, 0.11613832939725367)"
6936846005.0,"(0.14692531385613733, 0.02833434070430153, 0.0033373731089494404, 0.035730891429715486, 0.15494578343851195, 0.6307262974623844)"
6937161656.0,"(0.023009014163031655, 0.11505413076891127, 0.0010569935772442602, 0.06573375481566374, 0.5660792141144211, 0.22906689256072804)"
6937400788.0,"(0.187542410920174, 0.15721713888229255, 0.0007282125807340947, 0.08323789425690341, 0.5317960119673193, 0.03947833139257666)"
6937437567.0,"(0.07458672343407399, 0.02530373618201409, 0.029373350877161596, 0.007791600969913083, 0.3759719485515153, 0.486972639985322)"
6937514273.0,"(0.15109108449645436, 0.16101283702372504, 0.22124156935461603, 0.0022428859458870163, 0.29751728202411587, 0.1668943411552016)"
6937624959.0,"(0.2581223484984664, 0.0041767542962075094, 0.0003289451305167025, 0.012368505648526588, 0.171008047404178, 0.5539953990221048)"
6937787722.0,"(0.0008632236907983941, 0.2504034310107743, 0.0001416714595295066, 0.005680764671611779, 0.5418067529033697, 0.20110415626391634)"
6937801811.0,"(0.04975049861676192, 0.1828526191091484, 0.0038905003540532254, 0.6072961217406179, 0.017065934134509995, 0.13914432604490867)"
6937872889.0,"(0.04515800250473595, 0.3213401066814858, 8.915957774172836e-05, 0.1877904151437561, 0.3081690398509327, 0.13745327624134784)"
6937892550.0,"(0.4209332699384613, 0.08009163524151501, 0.009454988418693702, 0.11914345804680926, 0.21687286880700074, 0.15350377954752004)"
6938018844.0,"(0.5693951519084354, 0.04462333144197106, 0.13878917803911273, 2.2323026701840996e-06, 0.18626575390490926, 0.06092435240290129)"
6938202563.0,"(0.1759505334368991, 0.24844422120117346, 0.06815063434661191, 0.1866866513012961, 0.1775566441745588, 0.14321131553946065)"
6938214317.0,"(0.02949958849978536, 0.22710276307635885, 1.2235572613077359e-06, 0.01944167930293305, 0.6905617793500003, 0.03339296621366102)"
6938600787.0,"(0.18877997739626323, 0.12376174301846177, 0.12518784636343924, 0.0002922027858044177, 0.41872728367903983, 0.14325094675699146)"
6938604825.0,"(0.18113607752735422, 0.16636300538713356, 0.005313070943864156, 0.4065325345815557, 0.06181899202605057, 0.1788363195340418)"
6938776424.0,"(0.025073885426795922, 0.21886710362901668, 0.011273877751521683, 0.3529319201862081, 0.17237215948910797, 0.21948105351734953)"
6939062473.0,"(0.16539490795306455, 0.09278197202182843, 0.04333631260980947, 0.006325285364110277, 0.2399176549361772, 0.4522438671150102)"
6939152773.0,"(4.918066898403517e-07, 0.5841178883156573, 0.0006709932568974805, 0.002534898249646292, 0.3148539278108542, 0.09782180056025491)"
6939253468.0,"(0.7495298205165459, 0.02360975301166723, 0.04103838991083187, 0.05614931737136365, 0.08798156642701392, 0.04169115276257721)"
6939584157.0,"(0.05412033085727549, 0.06145161706681593, 0.1804319676543593, 0.5365505607814411, 0.1470412218989195, 0.02040430174118877)"
6939729163.0,"(0.15784231193697687, 0.014637389232441487, 0.00011387884157367748, 0.0203579382828293, 0.19077885223953675, 0.6162696294666419)"
6939799309.0,"(0.005896663516111269, 0.035372552038017056, 0.00012826107423972216, 0.00026824142668606296, 0.37337379929716646, 0.5849604826477794)"
6939821627.0,"(0.08208944841163839, 0.3433159355258824, 9.17117921748607e-08, 1.276514209015869e-06, 0.33103716932709903, 0.24355607850937896)"
6939966148.0,"(0.029873716952179562, 0.32562293837900025, 0.0006390011356784357, 0.055748706635425985, 0.3900878338345993, 0.19802780306311643)"
6940064724.0,"(0.02158262191297629, 0.029296207710566985, 0.7738382713873103, 0.0006421881904934848, 0.06481490074626327, 0.1098258100523896)"
6940133970.0,"(2.081092039531919e-05, 8.029213583286313e-05, 0.03356324479678374, 1.7789375650187303e-05, 0.7259534965008523, 0.24036436627048555)"
6940165602.0,"(0.218346581848933, 0.28240484630534285, 0.00043371081941381194, 0.016129671964204294, 0.38856367957817317, 0.0941215094839328)"
6940166490.0,"(0.14652279477486208, 0.12061348293050127, 0.00032573952875973366, 0.01795320813904776, 0.25525456698128984, 0.45933020764553933)"
6940641306.0,"(0.018819462117379192, 0.6285938649011881, 0.004264153312303169, 0.10107853088439767, 0.12334535144146418, 0.12389863734326781)"
6940762878.0,"(0.2821286506356755, 2.9057254053114913e-05, 0.5999819260013401, 7.676013499556948e-05, 1.1812426400735965e-05, 0.11777179354753495)"
6941067188.0,"(0.06393286447616484, 0.10885587697897695, 4.123712613788729e-05, 0.01642981755159766, 0.6943037175076834, 0.11643648635943926)"
6941601492.0,"(9.606128900250355e-06, 0.16852131311127508, 0.1488904349622078, 0.00016049578498951103, 0.6001496562407737, 0.08226849377185362)"
6941867044.0,"(1.168386099444576e-05, 4.530937348518505e-05, 0.00924724174401749, 7.987662449615018e-06, 0.7041064314331927, 0.2865813459258605)"
6942059849.0,"(0.49686922784037124, 0.007503038980384716, 0.005148735545318444, 0.024125182305415993, 0.24176246716545644, 0.22459134816305326)"
6942067832.0,"(0.1212394913656377, 0.005666418420791625, 0.005471522842207013, 2.0724807881356077e-06, 0.6046105462655961, 0.26300994862497945)"
6942083556.0,"(0.28921425459799693, 0.08442211259916499, 0.0027641805296555375, 0.0004673177883458633, 0.20892733170195243, 0.4142048027828842)"
6942594283.0,"(0.14769195251446343, 0.06579694542500934, 0.003773918116331122, 0.16990066127462344, 0.4419095486023687, 0.17092697406720406)"
6942674208.0,"(0.038500086267327746, 0.8972140655836088, 2.7541240762572833e-07, 0.004308231068726965, 0.0308484333589315, 0.029128908308997347)"
6942809528.0,"(0.11446300850633587, 0.30366152111950423, 0.0003325948891131172, 0.02750604106531357, 0.29651950500852653, 0.25751732941120653)"
6943359779.0,"(0.12310353708222832, 0.022311382364785404, 0.0019835946688185027, 0.0631956898654088, 0.4337091037555385, 0.3556966922632206)"
6943562476.0,"(0.17733619442698056, 0.06330839535941767, 0.000811690582094882, 0.6658814677008692, 0.03664397419374443, 0.05601827773689329)"
6943862566.0,"(0.04134858616219019, 0.03411910595708017, 0.0016551944376453644, 0.003351200062505223, 0.40412647516502825, 0.5153994382155509)"
6943887084.0,"(0.5056847723866719, 0.025280803058780436, 0.0022381777835440765, 0.00726586998466646, 0.23343075615918896, 0.22609962062714817)"
6944065155.0,"(0.11485320423483877, 0.061077943157870615, 0.055755512652120066, 0.44592486971115397, 0.23966603683745535, 0.08272243340656127)"
6944109772.0,"(0.1615959031195202, 0.15476260380682444, 7.473734193662378e-05, 0.1539687245666126, 0.5173600062296921, 0.012238024935413892)"
6944219128.0,"(0.15916545786546737, 0.020972020981002, 0.11874906931470262, 0.5820665945225764, 0.11046121268136937, 0.008585644634882077)"
6944339768.0,"(0.2850644221388491, 0.2996266101372591, 0.004460683302892807, 0.22860770778376546, 0.15512150165190203, 0.027119074985331476)"
6944346746.0,"(0.1004965002783279, 0.1426558358055197, 0.0007420330441272727, 0.16525599848225128, 0.28221899790047145, 0.3086306344893024)"
6944412093.0,"(0.4844728137509996, 0.06870436207243882, 0.01912678024144621, 0.08267190650973626, 0.17541368760423243, 0.1696104498211466)"
6944580677.0,"(0.045518260451065, 0.12266898637294522, 0.00043250865571441507, 0.0006777113589996285, 0.7420101712649889, 0.08869236189628672)"
6944793929.0,"(0.5499304823908284, 0.01824781989526688, 0.004989877526940926, 0.0875773102817582, 0.23997099316942358, 0.09928351673578195)"
6944798806.0,"(0.4392819303734925, 0.08374428857402881, 0.03803963459530534, 0.1950958644329953, 0.19729209856050833, 0.04654618346366967)"
6945338071.0,"(0.0823032189221904, 0.1156811786965, 0.0030475770825047492, 0.051520616038371825, 0.5812410081827742, 0.16620640107765872)"
6945372365.0,"(4.321183402374936e-06, 0.2624411061553646, 2.6321594376633426e-07, 0.21171217760595165, 4.568463599552139e-06, 0.525837563375738)"
6945477303.0,"(0.06942858967861194, 0.2673808441142107, 0.01863436608610252, 0.14240974463901748, 0.22400050494198515, 0.2781459505400722)"
6945511336.0,"(0.4604212011424521, 0.010551622788543444, 0.0023350343583401806, 0.005635605540436165, 0.3566251659620111, 0.164431370208217)"
6945669063.0,"(0.3334261220226189, 0.00024197930669403044, 1.2742374139338762e-05, 3.138982141439e-05, 0.6660537006469607, 0.0002340658281724691)"
6945805396.0,"(0.3628490242224688, 0.139344561980073, 0.0002955851595555817, 0.12805025198069417, 0.2442857382880348, 0.12517483836917362)"
6945845949.0,"(0.03421856583971906, 0.5398555715860303, 0.022813672937850346, 0.11413803686872455, 0.1414083438410905, 0.1475658089265851)"
6945941630.0,"(0.027161300322895002, 0.4461974674377094, 0.0009036196542468744, 0.01377407868222043, 0.31928606749891686, 0.19267746640401145)"
6946148075.0,"(0.22664051238150323, 0.0072856907649244025, 0.0015907979286120923, 0.0010936860779084982, 0.572530413594988, 0.19085889925206367)"
6946211432.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
6946227383.0,"(0.45399809024969295, 0.04785305244444526, 0.0007066754236552525, 0.003848375304661531, 0.2193368931384251, 0.27425691343911984)"
6946258876.0,"(0.9686399792943594, 3.163235613056403e-05, 2.790284005259431e-05, 1.872739711142765e-05, 1.4776924172323998e-10, 0.031281757964576926)"
6946284007.0,"(0.5468396333358648, 0.003562553402880914, 0.0023160440757429976, 0.002501612887352339, 0.3190634394780309, 0.125716716820128)"
6946299148.0,"(0.37220114937246973, 0.011714711834850202, 0.023011756100270717, 0.01519668416906411, 0.3895634142548087, 0.18831228426853644)"
6946560407.0,"(0.5562264902774744, 0.03868951461246314, 0.02970575807394468, 0.04179774736911907, 0.22714775365657316, 0.10643273601042542)"
6946642725.0,"(0.7735994863902768, 0.013780634791935448, 0.04095903655712835, 0.0535040781226274, 0.0719032723202146, 0.0462534918178174)"
6946772679.0,"(0.2778921338972862, 0.2215058767725359, 0.028213589006292908, 0.12112183510432771, 0.24349221969242468, 0.1077743455271325)"
6947142646.0,"(0.07854656820071684, 0.06781758106603182, 0.0019181316730495163, 0.0017869254189151562, 0.7181332857906364, 0.13179750785065025)"
6947910977.0,"(0.26862024446342375, 0.03297842611473953, 0.004482068215627439, 0.0218191139504461, 0.4423560512866976, 0.22974409596906567)"
6947985714.0,"(0.5384519906722353, 0.014274557491073085, 0.0005101244315636262, 0.019431468589565605, 0.3078359533314726, 0.11949590548408973)"
6948036970.0,"(0.2830977725504454, 0.08430370316525307, 4.280349033062804e-05, 0.23112559959482015, 0.26150433843937704, 0.13992578275977363)"
6948041247.0,"(0.3816975580289695, 0.018709909721747707, 0.0030143384659036604, 0.4576953959452161, 0.09680754269064454, 0.04207525514751862)"
6948221068.0,"(0.22242251941870753, 0.03870826011910496, 0.0005865320402240262, 0.032042742101910916, 0.6566763406958017, 0.04956360562425087)"
6948233235.0,"(2.339517151737409e-06, 0.1816262384810725, 0.014777761006997113, 0.031644594725401154, 0.2578329050643269, 0.5141161612050507)"
6948415185.0,"(0.2092469833063334, 0.002348045194559271, 0.30964019908926477, 0.013779213238410937, 0.3542634396545766, 0.11072211951685504)"
6948474534.0,"(0.14175743163050583, 0.07429598683320424, 0.07454652919746696, 0.10684320454848056, 0.29853303241511386, 0.3040238153752286)"
6948897254.0,"(0.279503477661425, 0.03449175855159538, 0.00010364844386004534, 0.15434676871682906, 0.24877682956417232, 0.28277751706211823)"
6949235772.0,"(0.08853887935441924, 0.16743974664960995, 0.00016272497089447275, 0.17592647429809358, 0.2014218311894141, 0.3665103435375688)"
6949435556.0,"(0.3311220301180008, 0.020316819685195515, 0.011283531938624315, 0.02498484171094412, 0.3871765046007281, 0.2251162719465071)"
6950143366.0,"(0.03838798932897831, 0.20350266587816315, 0.03119307613848913, 0.07386140320720544, 0.4658774610555227, 0.18717740439164116)"
6950265147.0,"(0.15955259512513548, 0.12102542092296853, 0.0005264896411469678, 0.01966096038958768, 0.45047876098225065, 0.2487557729389106)"
6950313220.0,"(0.029766898994287288, 0.10414718024243563, 0.001142102204176731, 0.21857635278564003, 0.17012244776729502, 0.47624501800616514)"
6950313685.0,"(2.4525718802078815e-05, 0.10267102664960358, 7.417749055852042e-05, 0.12705629771509167, 0.1385849420203087, 0.6315890304056355)"
6950568137.0,"(0.009171613944077948, 0.4259838051754561, 2.1886521971191287e-07, 0.3042840748026642, 0.011449223727315687, 0.24911106348526646)"
6950575047.0,"(0.3385254241011236, 0.07353440115027587, 1.6707754221154692e-05, 0.04429208169582029, 0.36909865710568673, 0.1745327281928724)"
6950613596.0,"(0.08020145798992621, 0.16721201991992168, 0.016773770047766517, 0.15190642963427292, 0.4237146439254425, 0.16019167848267035)"
6950798048.0,"(0.12567572177102038, 0.07922236391130735, 0.014679056419594182, 0.021982064230624147, 0.29898337927747637, 0.45945741438997767)"
6950925893.0,"(0.2795795464329515, 0.28598800902068267, 0.0028740448794624756, 0.046973550778270624, 0.2815905391538498, 0.10299430973478296)"
6951065297.0,"(0.2952208582130265, 0.052908842348312876, 0.005897091855333128, 0.04066060343501466, 0.2870595329145208, 0.318253071233792)"
6951194827.0,"(0.11117409724722192, 0.03917167499879296, 0.00017198763751887986, 8.166055375798186e-06, 0.806543989879442, 0.04293008418164862)"
6951233984.0,"(0.22413170978881883, 0.013366751018139405, 0.020352069772792067, 0.028019140619807422, 0.2937442674696355, 0.4203860613308066)"
6951430785.0,"(0.3322874426451872, 0.0005094345427769912, 0.4047643784562003, 0.04022909310499261, 0.1478562589181422, 0.0743533923327008)"
6951436918.0,"(0.06022936937551672, 0.26979817136922035, 0.004065694250128503, 0.24419531869509414, 0.10632568183614843, 0.3153857644738918)"
6951584887.0,"(0.16553503494819194, 0.044056252547126605, 0.03253473996837953, 0.0036586059623061776, 0.4627091721513715, 0.29150619442262415)"
6951652088.0,"(0.04602644748233077, 0.4219129903152656, 7.339127264182415e-06, 0.14439899190798533, 0.23922497016223762, 0.14842926100491655)"
6951797374.0,"(0.3978685730780263, 0.006673936538771145, 0.04003701274718857, 0.05401302479394924, 0.2793133197407927, 0.22209413310127205)"
6951992436.0,"(0.2239382569452047, 0.14412492086298423, 0.061220426565378225, 0.03549453601472859, 0.3656394108055441, 0.1695824488061603)"
6952029587.0,"(0.09401600541365558, 2.7290017167327162e-05, 9.168685602846462e-07, 5.517918288351842e-06, 0.4334500105154749, 0.4725002592668536)"
6952214902.0,"(0.06637352074124833, 0.2572427922160875, 0.004945317833121962, 0.22303542367156057, 0.16651411511512965, 0.2818888304228521)"
6952668160.0,"(0.07051131524355139, 0.01518640361662466, 0.0034142011840028155, 0.002303089089077228, 0.8392774581552072, 0.0693075327115368)"
6952720497.0,"(0.7334880674652373, 0.015607375217379345, 0.043897845557818053, 0.058123431648866956, 0.10016740454892474, 0.04871587556177359)"
6952888022.0,"(0.07970394111502993, 0.06438200957723164, 0.02814020678892166, 0.12984914528400887, 0.5867016993913242, 0.11122299784348369)"
6952920514.0,"(0.3884568516572751, 0.021404179928233617, 0.004897762918589958, 0.10683250559389634, 0.1845517843205075, 0.29385691558149746)"
6952938442.0,"(0.5917568973650182, 0.006422026987867268, 0.036453668210637925, 0.0015233077681641731, 0.1525742370280984, 0.21126986264021394)"
6952957221.0,"(0.7549412995575614, 0.02910746203206435, 0.03841914294976811, 0.08076911802318865, 0.060733752730951565, 0.03602922470646615)"
6953171254.0,"(0.6791734984335819, 0.03301308922850823, 0.038574206835282586, 0.051761556112932115, 0.08811044119470811, 0.10936720819498719)"
6953174053.0,"(0.7404958046880215, 0.01908232407370788, 0.04125439872012766, 0.057170294233648236, 0.09616454350936189, 0.04583263477513275)"
